Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpEntryMethod,InpTrendTimeframe,InpEntryTimeframe,InpFastEMA_Period,InpSlow1EMA_Period,InpSlow2EMA_Period,InpStopLossPoints,InpTakeProfit1_Points,InpTakeProfit2_Points,InpUseTrailingSL,InpTrailingStartPoints,InpTrailingStopPoints,InpRiskPercent,InpUseDailyFilter,InpUseAdxFilter,InpUseDiCrossover,InpAdxPeriod,InpAdxThreshold,InpUseSessionFilter,InpBreakoutLookbackBars,InpBreakoutOffsetPoints,InpUseLossLimit
1527,10037.51,37.51,0.260486,1.216371,0.798085,2.343262,0,0.4681,144,2,30,4,10,28,60,250,250,500,true,300,200,0.2,true,false,false,122,20,true,17,40,true
2254,10032.63,32.63,0.20522,1.215893,0.73145,2.400961,0,0.4431,159,0,16385,1,12,24,35,300,350,500,true,100,250,0.5,true,true,false,31,20,false,19,10,false
5856,10026.55,26.55,0.252857,1.215328,0.549348,2.428665,0,0.4803,105,2,30,4,7,28,60,250,250,500,true,300,200,0.5,true,true,false,31,20,false,7,40,false
5496,10026.55,26.55,0.252857,1.215328,0.549348,2.428665,0,0.4803,105,2,30,4,7,28,60,250,250,500,true,300,200,0.5,true,true,false,31,20,false,8,20,false
5697,10050.86,50.86,0.244519,1.215253,0.739782,2.553926,0,0.6852,208,1,16385,1,11,26,45,250,250,700,true,400,100,0.3,false,false,false,30,20,true,17,40,false
8466,10049.4,49.4,0.336054,1.215166,0.674956,2.648211,0,0.7247,147,2,16385,4,6,30,40,300,350,800,true,350,100,0.3,false,true,false,31,20,false,17,20,false
3655,10031.14,31.14,0.2595,1.214803,0.558165,2.669956,0,0.5559,120,1,16385,1,11,24,50,200,300,300,true,400,100,0.3,true,false,false,36,26,true,17,40,true
5025,10042.45,42.45,0.288776,1.214611,0.822356,2.756793,0,0.512,147,0,16385,1,12,24,40,300,250,700,true,350,100,0.5,true,true,true,17,23,true,9,30,false
5218,10027.83,27.83,0.352278,1.214489,0.47744,2.024388,0,0.5795,79,1,16385,1,12,24,60,300,400,500,true,400,100,0.3,false,true,false,16,29,true,12,40,false
2914,10047.25,47.25,0.238636,1.214218,0.712455,2.480902,0,0.6573,198,0,16385,2,6,20,50,300,200,600,true,450,200,0.5,true,false,false,128,26,true,18,20,false
2794,10052.79,52.79,0.155265,1.214089,1.125826,3.825292,0,0.4647,340,1,16385,1,11,28,35,150,150,600,true,350,150,0.4,false,false,false,16,29,false,15,40,true
8198,10078,78,0.252427,1.214009,1.229508,2.600733,0,0.6295,309,2,16385,4,6,30,60,250,250,800,true,350,100,0.3,false,false,false,110,26,true,6,10,false
2540,10055.49,55.49,0.234135,1.213711,1.035068,2.463475,0,0.534,237,1,30,4,9,20,40,250,300,400,true,250,200,0.2,false,false,false,69,26,true,10,40,true
6606,10072.23,72.23,0.273598,1.213578,0.930319,2.115547,0,0.7652,264,2,16385,4,8,28,60,250,300,600,true,350,250,0.1,false,false,false,17,26,true,12,10,false
5622,10072.23,72.23,0.273598,1.213578,0.930319,2.115547,0,0.7652,264,2,16385,4,8,28,60,250,300,600,true,350,250,0.1,false,false,false,14,26,true,12,40,false
4765,10042.5,42.5,0.248538,1.213536,0.750221,2.613634,0,0.5618,171,2,30,4,6,26,60,250,300,500,true,200,200,0.3,true,false,false,36,26,true,17,10,false
9450,10005.93,5.93,0.179697,1.213463,0.112247,0.317924,0,0.5257,33,2,16385,4,7,30,60,250,250,700,false,300,150,0.3,false,true,false,36,20,false,17,10,false
7300,10075.14,75.14,0.269319,1.213199,1.103215,2.211523,0,0.6725,279,2,16385,4,8,28,60,250,300,500,true,400,150,0.4,false,false,false,16,26,true,12,40,false
9101,10052.11,52.11,0.271406,1.213146,0.663991,2.976286,0,0.7747,192,2,16385,4,6,20,60,250,250,700,true,300,150,0.3,false,true,false,31,20,false,8,10,false
8994,10052.11,52.11,0.271406,1.213146,0.663991,2.976286,0,0.7747,192,2,16385,4,6,20,60,250,250,700,true,300,150,0.3,false,true,false,31,20,false,8,10,true
4866,10046.68,46.68,0.250968,1.213063,0.59171,2.37619,0,0.7798,186,0,16385,1,8,28,60,250,250,800,true,350,250,0.3,false,true,false,15,29,true,9,50,false
1798,10006.46,6.46,0.239259,1.21278,0.207184,4.141306,0,0.3111,27,1,30,3,7,30,50,250,250,500,true,300,200,0.5,false,true,false,50,26,true,9,30,true
5545,10040.35,40.35,0.226685,1.212368,0.657059,2.586172,0,0.6085,178,1,16385,1,7,28,60,250,250,500,true,300,200,0.3,false,false,false,110,26,true,17,40,false
4452,10029.03,29.03,0.198836,1.212022,0.588247,2.586927,0,0.4909,146,1,16385,1,11,24,55,200,250,600,true,150,250,0.5,true,true,false,31,20,false,8,10,true
3469,10029.03,29.03,0.198836,1.212022,0.588247,2.586927,0,0.4909,146,1,16385,1,11,24,55,200,250,600,true,150,250,0.5,true,true,false,31,20,false,8,10,false
116,10001.33,1.33,0.110833,1.211783,0.103744,0.614794,0,0.128,12,1,30,3,15,22,45,200,250,400,false,400,300,0.3,false,true,false,87,23,false,11,20,false
1262,10041.88,41.88,0.214769,1.211729,1.061328,2.495586,0,0.392,195,0,16385,3,5,24,40,300,350,500,true,100,250,0.2,true,false,false,122,20,true,17,40,true
7339,10016.82,16.82,0.193333,1.211174,0.376623,3.073352,0,0.4449,87,1,16385,1,11,24,55,200,250,600,true,150,250,0.5,true,true,false,31,20,false,9,40,false
8314,10011.33,11.33,0.209815,1.211105,0.210908,0.736621,0,0.5349,54,2,30,4,8,22,50,150,400,500,false,200,150,0.1,true,true,false,26,23,false,7,20,false
4167,10017.76,17.76,0.219259,1.210901,0.353714,2.806232,0,0.4994,81,2,30,4,6,26,50,250,250,1000,true,200,200,0.5,true,true,false,31,20,true,17,10,false
5935,10016.79,16.79,0.192989,1.210718,0.375952,3.067734,0,0.4449,87,1,16385,1,11,24,55,200,250,600,true,150,250,0.5,true,true,false,31,20,false,8,40,false
4706,10016.79,16.79,0.192989,1.210718,0.375952,3.06806,0,0.4449,87,1,16385,1,11,24,55,200,250,600,true,150,250,0.5,true,true,false,31,20,false,12,40,true
4363,10016.79,16.79,0.192989,1.210718,0.375952,3.067734,0,0.4449,87,1,16385,1,11,24,55,200,250,600,true,150,250,0.5,true,true,false,31,20,false,8,40,true
4717,10039.52,39.52,0.186415,1.210582,1.135306,2.398562,0,0.3458,212,1,16385,1,5,26,50,200,250,300,true,150,250,0.2,true,false,true,51,20,false,8,20,false
1776,10046.71,46.71,0.278036,1.210386,0.810656,2.034209,0,0.5716,168,2,16385,3,7,26,35,300,400,500,true,200,300,0.4,true,false,false,72,23,false,16,30,false
517,10032.39,32.39,0.196303,1.210379,0.791738,3.317666,0,0.4074,165,2,16385,5,10,26,35,200,300,600,true,200,100,0.3,true,false,false,128,26,true,10,50,false
6512,10037.06,37.06,0.199247,1.210341,0.725245,3.361232,0,0.507,186,1,16385,1,11,24,55,200,250,500,true,200,150,0.3,false,true,false,31,23,false,8,10,false
2689,10025.47,25.47,0.223421,1.210287,0.56089,2.940007,0,0.451,114,0,16385,1,10,26,40,200,250,300,true,400,100,0.5,true,true,true,17,29,true,9,50,false
3201,10039.91,39.91,0.211164,1.210252,0.882769,2.821082,0,0.449,189,2,30,4,7,26,60,200,250,600,true,200,200,0.4,true,false,false,20,26,true,18,10,false
1460,10006.33,6.33,0.26375,1.209672,0.099481,0.269532,0,0.6333,24,2,16385,3,11,16,45,200,500,400,false,450,250,0.1,false,true,true,19,23,true,15,20,false
5954,10052.47,52.47,0.236351,1.209495,0.829041,3.027874,0,0.6268,222,1,30,4,7,28,60,250,250,500,true,300,100,0.4,false,false,true,54,29,true,16,40,true
2718,10027.17,27.17,0.161726,1.209435,0.558938,3.517993,0,0.4838,168,2,30,4,6,26,50,250,300,500,true,100,100,0.3,true,false,true,37,26,true,18,20,false
2659,10027.17,27.17,0.161726,1.209435,0.558938,3.517993,0,0.4838,168,2,30,4,6,26,50,250,300,500,true,100,100,0.3,true,false,true,37,26,true,5,10,false
6889,10028.55,28.55,0.288384,1.209004,0.496435,2.593905,0,0.5713,99,2,30,4,11,22,40,300,250,700,true,400,100,0.5,true,true,false,31,20,false,8,10,false
6246,10036.44,36.44,0.29626,1.208694,0.618046,2.256566,0,0.587,123,1,16385,1,12,26,50,300,300,500,true,350,100,0.2,true,false,false,126,26,true,6,40,false
2906,10033.6,33.6,0.224,1.208618,0.811986,2.768543,0,0.411,150,2,16385,4,8,28,35,250,200,400,true,250,150,0.5,true,false,true,136,26,true,15,40,true
241,10009.05,9.05,0.251389,1.207664,0.142184,0.35397,0,0.634,36,2,16385,1,7,14,25,200,250,900,false,250,200,0.4,true,false,true,15,20,false,13,10,false
9187,10049.23,49.23,0.260476,1.207651,0.609358,2.880866,0,0.7975,189,2,16385,4,7,20,60,250,250,500,true,300,150,0.3,false,true,false,31,20,false,17,20,false
5925,10042.27,42.27,0.299787,1.207644,0.818869,2.309836,0,0.5131,141,2,16385,4,8,28,60,250,350,900,true,400,100,0.4,true,false,true,65,20,true,17,10,false
5320,10049.97,49.97,0.271576,1.207637,0.894558,2.21769,0,0.5558,184,1,16385,1,12,26,50,300,300,600,true,300,200,0.1,false,false,false,14,26,true,12,40,false
5040,10045.51,45.51,0.240794,1.207609,0.612023,2.350237,0,0.7355,189,0,16385,1,8,28,60,250,250,600,true,350,250,0.1,false,true,false,14,29,true,9,50,false
8771,10025.18,25.18,0.164575,1.207294,0.681093,4.27637,0,0.3679,153,1,16385,1,12,24,55,200,250,600,true,150,150,0.1,false,true,false,30,20,false,8,40,false
3568,10037.85,37.85,0.332018,1.207193,0.678194,1.971966,0,0.5551,114,2,16385,5,14,22,35,300,400,500,true,350,250,0.2,true,false,false,80,20,true,8,30,false
1634,10041.23,41.23,0.171792,1.207051,1.156522,2.615263,0,0.3542,240,0,16385,3,5,16,45,150,200,700,true,350,250,0.2,true,false,false,122,20,true,17,40,true
3564,10029.85,29.85,0.284286,1.207033,0.563633,2.653187,0,0.5268,105,1,16385,1,11,24,55,200,500,400,true,400,100,0.3,true,false,true,74,20,true,14,40,true
6348,10027.25,27.25,0.245495,1.206941,0.506223,2.57895,0,0.5352,111,2,30,4,10,24,25,250,300,400,true,250,100,0.5,true,true,false,31,20,false,8,10,true
7891,10051.26,51.26,0.284778,1.206827,0.758733,2.268466,0,0.6708,180,2,30,4,8,28,60,300,250,1000,true,350,100,0.3,false,true,false,15,29,false,12,20,false
6432,10026.67,26.67,0.296333,1.206137,0.497946,2.811444,0,0.5323,90,2,30,4,6,26,50,250,500,400,true,400,100,0.5,true,true,false,31,23,false,17,20,false
2143,10009.73,9.73,0.249487,1.2061,0.220036,3.735114,0,0.4409,39,0,16385,1,12,24,40,300,300,600,true,150,200,0.3,false,true,false,66,23,true,13,20,false
1294,10015.51,15.51,0.215417,1.205785,0.254012,2.518875,0,0.6068,72,0,16385,1,12,24,40,300,350,500,true,100,250,0.2,true,true,true,35,26,true,17,50,true
6017,10025.92,25.92,0.254118,1.205714,0.483221,2.346858,0,0.5345,102,1,16385,1,11,24,55,200,400,800,true,300,250,0.3,true,false,true,74,20,true,14,40,true
6027,10001.55,1.55,0.258333,1.205298,0.146089,0.490989,0,0.106,6,2,16385,4,8,28,25,250,300,600,true,200,150,0.3,false,true,false,31,29,false,20,10,false
5548,10005.86,5.86,0.162778,1.205254,0.291833,4.079051,0,0.2003,36,1,16385,1,11,18,55,200,250,600,true,150,300,0.3,false,true,true,30,26,true,18,50,false
4718,10025.36,25.36,0.206179,1.204088,0.559206,2.534435,0,0.4508,123,2,30,4,11,26,50,250,300,500,true,200,150,0.5,true,true,false,31,20,false,8,10,false
4277,10012.95,12.95,0.215833,1.203809,0.294452,3.609617,0,0.4376,60,1,16385,1,12,22,40,300,250,1000,true,200,100,0.3,true,true,true,31,26,true,6,40,false
3402,10020.56,20.56,0.253827,1.203403,0.60435,3.010641,0,0.3384,81,0,16385,1,12,24,40,300,350,500,true,250,200,0.3,true,true,true,31,26,true,18,40,false
3023,10029.61,29.61,0.259737,1.203226,0.489907,2.445394,0,0.599,114,2,16385,4,5,24,50,300,250,500,true,300,200,0.5,true,true,false,31,20,false,8,10,false
3285,10042.47,42.47,0.321742,1.203128,0.81096,2.165636,0,0.5212,132,2,16385,4,8,28,35,300,350,500,true,400,100,0.5,true,false,false,32,26,true,8,20,false
7602,10035.45,35.45,0.288211,1.203024,0.587018,2.188982,0,0.6012,123,1,16385,1,12,26,50,300,300,700,true,350,100,0.2,true,false,false,126,26,true,6,40,false
6326,10015.38,15.38,0.244127,1.20301,0.368825,3.950444,0,0.4146,63,2,16385,4,8,28,60,250,500,400,true,200,150,0.3,false,true,false,31,29,false,20,10,false
2266,10023.37,23.37,0.236061,1.202689,0.503122,2.489239,0,0.4623,99,1,16385,4,8,28,60,250,250,500,true,300,200,0.2,true,false,false,125,23,true,13,50,true
3565,10019.84,19.84,0.254359,1.20249,0.59777,3.071573,0,0.3301,78,0,16385,1,12,24,40,300,350,500,true,100,250,0.5,false,true,false,49,23,false,19,10,false
4969,10017.09,17.09,0.15972,1.202129,0.40421,2.983524,0,0.4203,107,1,16385,1,14,22,55,150,250,900,true,100,250,0.3,false,true,true,30,26,true,17,10,false
6014,10079.21,79.21,0.264033,1.201932,1.191845,2.355167,0,0.6558,300,2,16385,4,8,28,60,250,300,900,true,300,150,0.3,false,false,false,30,20,true,17,10,false
7011,10046.64,46.64,0.250753,1.201887,0.812968,2.554082,0,0.5682,186,2,16385,4,8,28,60,250,250,700,true,350,100,0.3,false,true,false,15,26,true,8,10,false
8685,10042.96,42.96,0.238667,1.20169,0.773079,2.506834,0,0.5509,180,2,16385,4,6,30,60,250,250,700,true,300,150,0.3,true,false,false,36,26,true,8,40,false
1311,10027.07,27.07,0.176928,1.200712,0.805415,3.377524,0,0.3345,153,2,30,4,8,28,60,150,500,400,true,200,150,0.4,true,false,true,65,20,true,17,40,false
6928,10032.06,32.06,0.237481,1.200563,0.522916,2.413105,0,0.6098,135,2,30,4,7,28,60,250,250,700,true,400,100,0.1,false,true,false,30,20,true,17,20,false
7851,10076.76,76.76,0.258451,1.199693,1.099398,2.326083,0,0.689,297,2,16385,4,8,28,60,250,300,800,true,350,100,0.3,false,false,false,110,26,true,6,40,false
6748,10036.52,36.52,0.166758,1.199334,0.772583,3.317065,0,0.4702,219,1,16385,1,11,26,50,200,300,1000,true,150,150,0.5,true,true,false,31,20,false,8,10,false
5143,10044.97,44.97,0.258448,1.199247,0.813789,2.324843,0,0.5487,174,2,16385,4,8,28,60,250,300,500,true,300,150,0.2,true,false,false,129,23,true,6,40,false
5059,10044.97,44.97,0.258448,1.199247,0.813789,2.324843,0,0.5487,174,2,16385,4,8,28,60,250,300,500,true,300,150,0.2,true,false,false,129,26,true,18,40,false
4016,10044.97,44.97,0.258448,1.199247,0.813789,2.324843,0,0.5487,174,2,16385,4,8,28,60,250,300,500,true,300,150,0.2,true,false,false,129,26,true,6,40,false
2664,10035.83,35.83,0.248819,1.199222,0.829014,2.259456,0,0.4299,144,2,16385,4,8,28,60,250,250,500,true,300,200,0.2,true,false,true,79,29,true,18,10,false
3947,10038.85,38.85,0.227193,1.199006,0.658251,2.639674,0,0.5858,171,1,16385,1,11,28,50,300,250,500,true,200,150,0.4,true,false,false,132,29,false,15,40,true
3960,10035.85,35.85,0.259783,1.198968,0.672482,1.734427,0,0.5288,138,2,16385,4,8,28,60,250,300,1000,true,350,300,0.2,true,false,false,129,26,true,6,30,false
1831,10027.18,27.18,0.196957,1.198873,0.737585,2.184363,0,0.3665,138,2,30,3,11,26,40,200,200,1000,true,350,250,0.3,true,false,true,52,29,true,18,20,false
4217,10060.01,60.01,0.263202,1.198774,1.373855,2.740201,0,0.4346,228,2,16385,3,13,10,50,250,400,900,true,300,100,0.4,true,false,false,78,29,true,10,10,true
2446,10031.46,31.46,0.180805,1.198423,0.620024,2.377738,0,0.5038,174,2,16385,5,10,26,60,200,250,600,true,100,250,0.2,true,false,false,100,26,true,14,50,false
5688,10047.73,47.73,0.259402,1.19833,0.854458,2.130723,0,0.5559,184,1,16385,1,12,26,50,300,300,500,true,300,200,0.1,false,false,false,14,26,true,12,40,false
6792,10075.98,75.98,0.255825,1.197664,1.066685,2.316741,0,0.7029,297,2,16385,4,8,28,60,250,300,400,true,350,100,0.3,false,false,false,110,26,true,17,40,false
3624,10054.71,54.71,0.193322,1.197623,1.03539,2.234355,0,0.5263,283,1,16385,1,11,24,55,200,250,600,true,150,300,0.4,false,false,false,16,29,true,6,30,false
5145,10047.99,47.99,0.225305,1.197547,0.737967,2.770073,0,0.6442,213,1,30,4,6,28,60,250,250,500,true,300,150,0.4,false,false,true,54,29,true,16,40,true
3191,10066.11,66.11,0.209873,1.197461,1.017077,2.326523,0,0.6418,315,2,16385,4,8,28,60,250,200,600,true,200,200,0.1,false,false,false,14,20,true,11,10,true
2670,10010.91,10.91,0.121222,1.197003,0.32126,2.853671,0,0.3381,90,1,16385,1,12,26,35,150,150,600,true,350,250,0.1,true,true,true,20,20,true,13,40,false
8054,10028.7,28.7,0.258559,1.196926,0.452325,2.630033,0,0.6305,111,2,30,4,7,26,50,250,250,700,true,350,100,0.5,true,true,false,31,20,false,12,20,false
4301,10075.71,75.71,0.221374,1.196808,0.896825,2.180739,0,0.832,342,0,16385,1,12,24,40,300,300,500,true,200,200,0.1,false,true,false,14,23,true,9,30,false
4042,10035.99,35.99,0.218121,1.196559,0.698971,2.684518,0,0.511,165,2,16385,1,8,28,60,250,250,500,true,300,100,0.5,true,true,false,31,20,false,8,10,false
7333,10035.41,35.41,0.256594,1.196526,0.664228,1.739049,0,0.529,138,2,16385,4,8,28,60,250,300,600,true,350,300,0.2,true,false,false,129,26,true,6,30,false
7592,10041.76,41.76,0.216373,1.196195,0.671923,2.162933,0,0.6191,193,1,16385,1,11,26,55,250,250,500,true,350,250,0.4,false,false,false,16,29,true,19,40,true
8907,10052.1,52.1,0.234685,1.196182,0.772768,2.712618,0,0.6668,222,2,16385,1,8,30,60,250,250,500,true,300,150,0.3,false,true,false,31,20,false,8,10,true
3381,10051.99,51.99,0.225065,1.196174,0.912425,2.660831,0,0.564,231,0,16385,1,10,26,60,250,250,500,true,300,100,0.3,true,false,true,37,26,true,16,40,false
3581,10086.11,86.11,0.227804,1.196119,1.070088,2.440469,0,0.7915,378,0,16385,1,12,24,40,300,500,400,true,200,150,0.1,false,true,false,14,23,true,9,30,false
5429,10033.63,33.63,0.18377,1.196002,0.708895,2.819468,0,0.4715,183,2,16385,4,6,26,40,200,200,400,true,250,150,0.3,true,false,true,74,26,true,18,10,false
1127,10003.12,3.12,0.148571,1.195122,0.163952,0.733418,0,0.1899,21,2,16385,3,6,20,50,250,150,400,false,200,150,0.4,true,true,true,60,20,false,7,30,false
2947,10009.59,9.59,0.177593,1.194879,0.230862,3.618525,0,0.4133,54,2,30,4,6,26,50,250,300,500,true,100,150,0.5,false,true,true,67,20,false,12,20,false
230,10015.27,15.27,0.110652,1.194423,0.50082,4.337588,0,0.3041,138,1,16385,1,14,24,25,150,450,400,true,100,100,0.3,true,false,false,36,26,true,17,50,true
3765,10074.62,74.62,0.218187,1.193974,0.901534,2.099806,0,0.8158,342,0,16385,1,12,24,40,300,500,400,true,200,200,0.1,false,true,false,14,23,true,9,30,false
3904,10047.08,47.08,0.221033,1.193801,0.723974,2.717186,0,0.6442,213,1,30,4,8,28,60,250,250,500,true,300,150,0.4,false,false,true,54,29,true,16,40,true
8974,10045.86,45.86,0.246559,1.193723,0.621915,2.720154,0,0.7287,186,2,16385,4,8,20,60,250,250,600,true,300,150,0.3,false,true,false,31,20,false,8,10,true
2323,10045.5,45.5,0.123978,1.192903,0.70379,3.435774,0,0.6401,367,1,16385,1,12,26,35,150,150,600,true,100,200,0.5,false,false,false,17,29,false,12,40,false
7615,10045.74,45.74,0.245914,1.19289,0.630723,2.607116,0,0.7167,186,2,16385,4,6,20,60,250,250,700,true,350,100,0.1,false,true,false,30,20,false,8,40,false
4745,10058.49,58.49,0.221553,1.191997,0.754612,2.620801,0,0.7648,264,0,16385,1,14,22,55,250,250,500,true,300,150,0.2,true,false,false,129,26,true,6,40,false
1880,10032.3,32.3,0.207051,1.191851,0.780759,2.566167,0,0.4111,156,0,16385,2,5,16,35,250,200,400,true,250,150,0.1,true,true,true,20,20,true,13,40,true
5803,10024.41,24.41,0.280575,1.191586,0.509284,2.356496,0,0.4769,87,2,30,5,10,22,40,300,250,1000,true,350,100,0.5,true,true,false,31,20,false,12,20,false
5820,10024.41,24.41,0.280575,1.191586,0.509284,2.356496,0,0.4769,87,2,30,5,10,22,40,300,250,1000,true,350,100,0.5,true,true,false,31,20,false,9,20,false
5146,10055.54,55.54,0.212797,1.19153,1.059721,2.552367,0,0.5214,261,1,30,4,9,20,40,250,300,400,true,250,100,0.1,false,false,false,14,26,true,12,40,true
2669,10035.03,35.03,0.170878,1.191295,0.381424,2.160879,0,0.9087,205,1,16385,1,9,16,45,300,250,600,true,150,200,0.4,false,false,true,54,29,true,16,40,true
2397,10005.26,5.26,0.219167,1.191203,0.247996,3.067613,0,0.2115,24,1,30,4,9,20,40,300,300,400,true,250,100,0.5,true,true,false,41,26,true,16,40,true
3126,10064.02,64.02,0.203238,1.19115,1.055043,2.216035,0,0.5996,315,2,16385,4,8,28,60,250,250,500,true,200,200,0.4,false,false,false,16,29,true,6,30,false
2605,10034.72,34.72,0.241111,1.190958,0.654354,2.095394,0,0.5277,144,0,16385,1,12,24,35,300,350,500,true,250,200,0.5,true,true,false,31,20,false,8,10,false
61,10008.84,8.84,0.163704,1.190764,0.372211,2.887641,0,0.2367,54,2,16385,4,13,18,40,150,200,1000,true,500,300,0.1,false,true,true,79,20,false,6,50,true
2609,10070.87,70.87,0.306797,1.190741,0.869571,1.649049,0,0.8046,231,0,16385,1,12,24,40,300,500,400,true,500,200,0.1,false,true,false,14,23,true,9,30,false
3560,10038.06,38.06,0.211444,1.189608,0.66655,2.05986,0,0.5657,180,0,16385,2,15,26,60,250,200,600,true,350,250,0.4,true,false,false,63,29,true,12,10,true
2825,10025.27,25.27,0.215983,1.188568,0.481976,2.595744,0,0.5216,117,1,16385,2,14,22,45,200,300,300,true,400,150,0.2,true,false,false,129,26,true,6,50,true
3054,10067.4,67.4,0.187744,1.18831,0.828213,2.267408,0,0.8027,359,1,16385,1,11,26,50,250,300,500,true,100,250,0.1,false,false,false,14,20,true,7,20,false
8614,10045.95,45.95,0.239323,1.18795,0.578861,2.657494,0,0.784,192,2,16385,4,6,20,60,250,250,500,true,300,150,0.3,false,true,false,31,20,false,8,10,false
8241,10045.95,45.95,0.239323,1.18795,0.578861,2.657494,0,0.784,192,2,16385,4,6,20,60,250,250,500,true,300,150,0.3,false,true,false,31,20,false,8,40,false
5022,10023.44,23.44,0.244167,1.187911,0.481809,2.316337,0,0.4841,96,2,30,5,6,26,45,250,250,700,true,400,100,0.5,true,true,false,31,20,false,8,40,false
4747,10048.46,48.46,0.23639,1.187829,0.652396,2.34186,0,0.7404,205,1,16385,1,11,26,50,250,300,500,true,300,100,0.1,false,false,false,37,26,true,17,40,true
3725,10027.17,27.17,0.292151,1.18782,0.461525,1.954118,0,0.5856,93,1,16385,1,11,26,50,250,500,400,true,400,100,0.4,true,false,true,65,20,true,17,40,false
1296,10011.38,11.38,0.151733,1.187048,0.402262,2.562167,0,0.2818,75,0,30,1,11,18,40,150,200,1000,true,350,250,0.4,true,true,true,64,20,false,7,40,false
5336,10043.81,43.81,0.246124,1.186672,0.604359,1.858391,0,0.7221,178,1,16385,1,7,26,50,250,350,800,true,300,250,0.3,false,false,false,125,26,true,6,40,false
1716,10007.79,7.79,0.288519,1.186497,0.209015,0.347997,0,0.3721,27,2,30,1,5,10,60,300,400,400,false,150,150,0.1,true,true,false,30,20,true,7,30,false
409,10008.77,8.77,0.194889,1.18616,0.157056,0.333537,0,0.556,45,2,30,4,5,16,35,150,400,800,false,350,100,0.1,false,true,false,14,23,true,9,30,false
3134,10031.15,31.15,0.220922,1.186103,0.618792,2.842641,0,0.5,141,1,16385,1,11,26,60,250,250,500,true,300,150,0.2,true,false,false,129,26,true,6,40,false
